timestamp,servo_angle,error_y,fps
1763550422.5329883,80.25066666666667,0,37.455496914655164
1763550422.576328,80.25066666666667,0,23.07351743866212
1763550422.6385775,80.25066666666667,0,16.0644061694492
1763550422.7025743,80.25066666666667,0,15.625783281549202
1763550422.7520084,80.25066666666667,0,20.228916476160162
1763550422.8087554,80.25066666666667,0,17.6220894569227
1763550422.868791,80.25066666666667,0,16.656754352522558
1763550422.9266868,80.25066666666667,0,17.272451736179747
1763550422.9844043,80.25066666666667,0,17.325749220315178
1763550423.044821,80.25066666666667,0,16.55171542899537
1763550423.100944,80.25066666666667,0,17.818001079028196
1763550423.1580687,80.25066666666667,0,17.505588527450147
1763550423.2194514,80.25066666666667,0,16.29121643141794
1763550423.2752466,80.25066666666667,0,17.92269102904855
1763550423.3364818,80.25066666666667,0,16.330479405386253
1763550423.3910217,80.25066666666667,0,18.33519411427847
1763550423.4510996,80.25066666666667,0,16.64505426910332
1763550423.506981,80.25066666666667,0,17.895086247722745
1763550423.5671654,80.25066666666667,0,16.61557964124992
1763550423.627511,80.25066666666667,0,16.571202806707017
1763550423.6830168,80.25066666666667,0,18.016150647744062
1763550423.743873,80.25066666666667,0,16.432205415104466
1763550423.800005,80.25066666666667,0,17.81512519379022
1763550423.8580606,80.25066666666667,0,17.224855545927564
1763550423.9170678,80.25066666666667,0,16.947093666917176
1763550423.9751422,80.25066666666667,0,17.21926907571167
1763550424.034837,80.25066666666667,0,16.75188714663429
1763550424.0910518,80.25066666666667,0,17.7889067019535
1763550424.1513603,80.25066666666667,0,16.581422562383377
1763550424.2084506,80.25066666666667,0,17.516115830180325
1763550424.2670977,80.25066666666667,0,17.051125276440743
1763550424.3260868,80.25066666666667,0,16.95229934766266
1763550424.3844907,80.25066666666667,0,17.122124067209874
1763550424.442862,80.25066666666667,0,17.13170524492805
1763550424.4994364,80.25066666666667,0,17.675856546841416
1763550424.5595706,80.25066666666667,0,16.62947970232455
1763550424.6147993,80.25066666666667,0,18.106524610828593
1763550424.6753364,80.25066666666667,0,16.518795956063347
1763550424.7356877,80.25066666666667,0,16.569631654630786
1763550424.7928126,80.25066666666667,0,17.50551546542348
1763550424.8508356,80.25066666666667,0,17.234552073831185
1763550424.9069695,80.25066666666667,0,17.814519862556967
1763550424.9670537,80.25066666666667,0,16.643336997194567
1763550425.028143,80.25066666666667,0,16.369484870837187
1763550425.0846615,80.25066666666667,0,17.69330453563715
1763550425.144884,80.25066666666667,0,16.6050547919174
1763550425.199316,80.25066666666667,0,18.371574742448665
1763550425.2603352,80.25066666666667,0,16.388289122543792
1763550425.316752,80.25066666666667,0,17.725232325708177
1763550425.3751807,80.25066666666667,0,17.114857916986306
1763550425.4380333,80.25066666666667,0,15.910235449865906
1763550425.4927166,80.25066666666667,0,18.287149347308574
1763550425.551893,80.25066666666667,0,16.898615654864546
1763550425.6083872,80.25066666666667,0,17.70092085383661
1763550425.6679344,80.25066666666667,0,16.793404842267947
1763550425.7236755,80.25066666666667,0,17.94009281635621
1763550425.7829657,80.25066666666667,0,16.866202082185612
1763550425.8433607,80.25066666666667,0,16.557661409707283
1763550425.8993971,80.25066666666667,0,17.84552022260609
1763550425.9585445,80.25066666666667,0,16.9069259357793
1763550426.0162544,80.25066666666667,0,17.328039726836685
1763550426.0754378,80.25066666666667,0,16.896641461852372
1763550426.135206,80.25066666666667,0,16.73130529826157
1763550426.1912622,80.25066666666667,0,17.83922047321121
1763550426.2513487,80.25066666666667,0,16.64267660234663
1763550426.3080606,80.34206666666668,61,17.63297977441175
1763550426.3707237,80.34206666666668,0,15.958360600849225
1763550426.4248934,80.34206666666668,0,18.46052006126653
1763550426.483399,80.34206666666668,0,17.092399853294754
1763550426.5428226,80.34206666666668,0,16.828306739260395
1763550426.5989048,80.34206666666668,0,17.830954061200718
1763550426.6603124,80.34206666666668,0,16.2846382618554
1763550426.69892,80.34206666666668,0,25.90163772447694
1763550426.7362163,80.34206666666668,0,26.81231461593536
1763550426.7748756,80.34206666666668,0,25.866974202739456
1763550426.815646,80.34206666666668,0,24.527663257369753
1763550426.854514,80.34206666666668,0,25.728138188242223
1763550426.891737,80.34206666666668,0,26.865037630104084
1763550426.9308848,80.34206666666668,0,25.54418446022485
1763550426.9710786,80.34206666666668,0,24.879461399294126
1763550427.007956,80.34206666666668,0,27.11688378858898
1763550427.047888,80.34206666666668,0,25.042564497543093
1763550427.089148,80.34206666666668,0,24.236546340223164
1763550427.127533,80.34206666666668,0,26.051901265854234
1763550427.1635425,80.34206666666668,0,27.770410831926373
1763550427.2039685,80.34206666666668,0,24.736545981044944
1763550427.242485,80.34206666666668,0,25.962884555865056
1763550427.278474,80.34206666666668,0,27.78623243612081
1763550427.3193707,80.34206666666668,0,24.451878064279178
1763550427.3600864,80.34206666666668,0,24.560553714265637
1763550427.3989055,80.34206666666668,0,25.760531633286043
1763550427.4359725,80.34206666666668,0,26.9782208786261
1763550427.47441,80.34206666666668,0,26.016189158846043
1763550427.514835,80.34206666666668,0,24.737275440272715
1763550427.5548959,80.34206666666668,0,24.9619349156093
1763550427.5919623,80.34206666666668,0,26.978567936810148
1763550427.6308658,80.34206666666668,0,25.70464476353318
1763550427.6707153,80.34206666666668,0,25.0944053224523
1763550427.7077284,80.34206666666668,0,27.01749504006596
1763550427.7474062,80.34206666666668,0,25.202973182470963
1763550427.7872765,80.34206666666668,0,25.081350013155692
1763550427.826405,80.34206666666668,0,25.556791800971258
1763550427.8635364,80.34206666666668,0,26.931449852317964
1763550427.904935,80.34206666666668,0,24.15544984392817
1763550427.9438486,80.34206666666668,0,25.697872757572785
1763550427.9827642,80.34206666666668,0,25.696613243150516
1763550428.0207403,80.34206666666668,0,26.33240207680669
1763550428.0584204,80.34206666666668,0,26.539173131192975
1763550428.0985265,80.34206666666668,0,24.933888964848975
1763550428.137577,80.38136266666667,-24,25.60781488491361
1763550428.1789024,80.38136266666667,0,24.198233437757818
1763550428.2155108,80.35205397333334,-50,27.316092141168504
1763550428.2608955,80.35205397333334,0,22.033883702726982
1763550428.2924979,80.35205397333334,0,31.643183704262544
1763550428.332909,80.3018891776,-68,24.745594317303553
1763550428.3730996,80.3018891776,0,24.881527664900844
1763550428.4108458,80.3018891776,0,26.492739342719446
1763550428.446787,80.3018891776,0,27.823096670624683
1763550428.487271,80.3018891776,0,24.701146040682676
1763550428.5268605,80.3018891776,0,25.25928334838904
1763550428.5629797,80.3018891776,0,27.68608864979042
1763550428.6029117,80.3018891776,0,25.042564497543093
1763550428.6426096,80.3018891776,0,25.19025855079427
1763550428.6836262,80.3018891776,0,24.380385500709153
1763550428.7195168,80.3018891776,0,27.86246479247489
1763550428.7590935,80.3018891776,0,25.267348205088044
1763550428.7989604,80.3018891776,0,25.083449950363008
1763550428.839046,80.3018891776,0,24.94664279639091
1763550428.8749912,80.3018891776,0,27.820143932610353
1763550428.915308,80.3018891776,0,24.80354344445036
1763550428.9570508,80.3018891776,0,23.9562262254258
1763550428.990708,80.3018891776,0,29.711225552352147
1763550429.0330992,80.3018891776,0,23.58987857211152
1763550429.0708523,80.3018891776,0,26.487887437795237
1763550429.1106713,80.3018891776,0,25.113637860525827
1763550429.1466634,80.3018891776,0,27.783839641764153
1763550429.1892195,80.31543290811734,92,23.498422907340903
1763550429.2295008,80.31543290811734,0,24.82541787016431
1763550429.2669106,80.31543290811734,0,26.730976113391286
1763550429.3043685,80.31543290811734,0,26.696607472471516
1763550429.3421295,80.31543290811734,0,26.482368465914472
1763550429.3840702,80.31543290811734,0,23.843194324434943
1763550429.4189763,80.31543290811734,0,28.648247693074783
1763550429.4605358,80.31543290811734,0,24.06191161875477
1763550429.4985015,80.31543290811734,0,26.33951268525496
1763550429.5487885,80.31543290811734,0,19.885851914716074
1763550429.5759997,80.31543290811734,0,36.74958819612379
1763550429.6146069,80.31543290811734,0,25.901957636015563
1763550429.6580794,80.31543290811734,0,23.003032845774584
1763550429.6952622,80.31543290811734,0,26.89414963194747
1763550429.73052,80.31543290811734,0,28.362505240664856
1763550429.7726812,80.31543290811734,0,23.71847520598065
1763550429.8112693,80.31543290811734,0,25.914760580784677
1763550429.8465338,80.31543290811734,0,28.35713609627476
1763550429.887653,80.31543290811734,0,24.31945821519479
1763550429.9269724,80.31543290811734,0,25.432817720429064
1763550429.967318,80.31543290811734,0,24.78580799186867
1763550430.004043,80.31543290811734,0,27.229374951310085
1763550430.0441728,80.31543290811734,0,24.919223365574275
1763550430.0825043,80.31543290811734,0,26.088198340527697
1763550430.1235735,80.31543290811734,0,24.34910627724853
1763550430.1597772,80.31543290811734,0,27.621545087554082
1763550430.1994803,80.31543290811734,0,25.186930647882924
1763550430.251424,80.24165854218924,-48,19.25158352764059
1763550430.2813601,80.24165854218924,0,33.40451254768598
1763550430.3170445,80.29302272446766,119,28.023491524744273
1763550430.358206,80.29302272446766,0,24.294525150019695
1763550430.3962936,80.29302272446766,0,26.255259747982798
1763550430.4307852,80.29302272446766,0,28.99261757956148
1763550430.4729536,80.29302272446766,0,23.71445210242725
1763550430.5115774,80.29302272446766,0,25.890765432098764
1763550430.5513487,80.29302272446766,0,25.14374778944087
1763550430.5887866,80.29302272446766,0,26.710888642645166
1763550430.6268032,80.29302272446766,0,26.304327921080194
1763550430.6666653,80.29302272446766,0,25.08645047071067
1763550430.7030258,80.29302272446766,0,27.502370382998812
1763550430.7432492,80.29302272446766,0,24.86117515959433
1763550430.783856,80.29302272446766,0,24.62645537439011
1763550430.826388,80.29302272446766,0,23.511726983272794
1763550430.859302,80.29302272446766,0,30.382058934314607
1763550430.898492,80.29302272446766,0,25.516678326996196
1763550430.9409974,80.29302272446766,0,23.52649764415526
1763550430.9789042,80.29302272446766,0,26.380431842911324
1763550431.0171323,80.29302272446766,0,26.1588125233878
1763550431.0550928,80.29302272446766,0,26.34315215616325
1763550431.0954242,80.29302272446766,0,24.79459925988106
1763550431.1325614,80.29302272446766,0,26.92712740346034
1763550431.1709156,80.29302272446766,0,26.072792147648087
1763550431.2113917,80.29302272446766,0,24.70594749335862
1763550431.2515974,80.29302272446766,0,24.872084679930026
1763550431.288139,80.29302272446766,0,27.365995289266444
1763550431.326647,80.29302272446766,0,25.96867144643808
1763550431.365676,80.29302272446766,0,25.622050226330032
1763550431.4057605,80.29302272446766,0,24.947236315404428
1763550431.4419947,80.29302272446766,0,27.598281318883778
1763550431.4822383,80.29302272446766,0,24.848655757906087
1763550431.532669,80.29302272446766,0,19.82916197842305
1763550431.5596595,80.29302272446766,0,37.05019168595304
1763550431.5978186,80.29302272446766,0,26.206046822575303
1763550431.637581,80.29302272446766,0,25.14932604211637
1763550431.6773236,80.29302272446766,0,25.161999376094833
1763550431.7130377,80.29302272446766,0,28.00010681193089
1763550431.7540371,80.29302272446766,0,24.39059338000977
1763550431.7942073,80.29302272446766,0,24.89408022031504
1763550431.8327544,80.29302272446766,0,25.942329816054134
1763550431.8701706,80.29302272446766,0,26.726377162519515
1763550431.9106035,80.29302272446766,0,24.732315965752292
1763550431.9485762,80.29302272446766,0,26.33471673709259
1763550431.9850438,80.29302272446766,0,27.421637595125397
1763550432.0256298,80.29302272446766,0,24.639041297068673
1763550432.0654595,80.29302272446766,0,25.106873062050305
1763550432.2007565,80.29302272446766,0,7.391143605820147
1763550432.226093,80.47218047260245,127,39.46874441276383
1763550432.2518458,80.47218047260245,0,38.83075498773319
1763550432.2773087,80.47218047260245,0,39.272877086864106
1763550432.3032582,80.47218047260245,0,38.53642043366409
1763550432.3284047,80.47218047260245,0,39.76699029126213
1763550432.353685,80.47218047260245,0,39.556590872652855
1763550432.3798294,80.47218047260245,0,38.24895584453483
1763550432.4148343,80.47218047260245,0,28.567466506834855
1763550432.4543712,80.47218047260245,0,25.292793825001507
1763550432.49346,80.47218047260245,0,25.58282403171699
1763550432.532643,80.47218047260245,0,25.521180923174278
1763550432.5721183,80.47218047260245,0,25.332358927589976
1763550432.609104,80.47218047260245,0,27.037523609383157
1763550432.64942,80.47218047260245,0,24.803983488864446
1763550432.6910386,80.47218047260245,0,24.02772669725769
1763550432.7254202,80.47218047260245,0,29.08530099093664
1763550432.765519,80.47218047260245,0,24.938484772811055
1763550432.806383,80.47218047260245,0,24.471422903685035
1763550432.842813,80.47218047260245,0,27.449813153227442
1763550432.8842156,80.47218047260245,0,24.153085140076588
1763550432.922723,80.47218047260245,0,25.968993015998812
1763550432.9622478,80.47218047260245,0,25.300574861713486
1763550432.998666,80.47218047260245,0,27.458798420938926
1763550433.0378046,80.47218047260245,0,25.550253108266986
1763550433.0796766,80.47218047260245,0,23.88229399170956
1763550433.1197681,80.47218047260245,0,24.94293394229168
1763550433.1534464,80.47218047260245,0,29.69271611318377
1763550433.19556,80.47218047260245,0,23.745330819703685
1763550433.2328188,80.47218047260245,0,26.839251319788833
1763550433.270377,80.47218047260245,0,26.625430076810765
1763550433.3097591,80.47218047260245,0,25.392169801611566
1763550433.3497298,80.47218047260245,0,25.0183657522562
1763550433.38975,80.47218047260245,0,24.987364244565313
1763550433.427046,80.47218047260245,0,26.812486016198836
1763550433.466294,80.47218047260245,0,25.47901201569695
1763550433.5053058,80.47218047260245,0,25.63332457357282
1763550433.545666,80.47218047260245,0,24.77687659127024
1763550433.5812535,80.47218047260245,0,28.099715271497
1763550433.6228251,80.47218047260245,0,24.054873712463582
1763550433.6616273,80.47218047260245,0,25.77176985277853
1763550433.6986,80.47218047260245,0,27.04693857810737
1763550433.737392,80.47218047260245,0,25.77858086721367
1763550433.7786791,80.47218047260245,0,24.22059120753475
1763550433.818417,80.47218047260245,0,25.164867735026068
1763550433.8548706,80.47218047260245,0,27.432219075586833
1763550433.895052,80.47218047260245,0,24.88713783057324
1763550433.933998,80.47218047260245,0,25.676477790293355
1763550433.974418,80.47218047260245,0,24.740339638890365
1763550434.0094693,80.47218047260245,0,28.529575012243566
1763550434.051535,80.47218047260245,0,23.772382053549162
1763550434.0902233,80.47218047260245,0,25.84752666835109
1763550434.1261926,80.47218047260245,0,27.801519228984663
1763550434.16655,80.47218047260245,0,24.778633079499738
1763550434.2067733,80.47218047260245,0,24.86117515959433
1763550434.2463868,80.47218047260245,0,25.243928715445588
1763550434.282934,80.47218047260245,0,27.361889229564877
1763550434.3223095,80.47218047260245,0,25.396474783988182
1763550434.3612988,80.47218047260245,0,25.648058801587446
1763550434.4021537,80.47218047260245,0,24.476849636433666
1763550434.4379551,80.47218047260245,0,27.931860257588472
1763550434.4787982,80.47218047260245,0,24.483993742265394
1763550434.5178406,80.47218047260245,0,25.613131732577738
1763550434.554274,80.47218047260245,0,27.447298331948197
1763550434.5958385,80.47218047260245,0,24.05901315864949
1763550434.6351006,80.47218047260245,0,25.469883468851144
1763550434.6753016,80.47218047260245,0,24.875034842688965
1763550434.7092946,80.47218047260245,0,29.417816337838502
1763550434.7493002,80.47218047260245,0,24.996448067891965
1763550434.7895546,80.47218047260245,0,24.842032942625814
1763550434.8305078,80.47218047260245,0,24.418140536764277
1763550434.8672824,80.47218047260245,0,27.192655792121574
1763550434.9070508,80.47218047260245,0,25.14555668131486
1763550434.94607,80.47218047260245,0,25.628469124637963
1763550434.9826808,80.47218047260245,0,27.314313251756676
1763550435.0239527,80.47218047260245,0,24.229545887803496
1763550435.062778,80.47218047260245,0,25.7564186803402
1763550435.1027088,80.47218047260245,0,25.043312117123033
1763550435.1398542,80.47218047260245,0,26.92125109917265
1763550435.1792731,80.47218047260245,0,25.3685184625155
1763550435.2182848,80.47218047260245,0,25.63332457357282
1763550435.25796,80.47218047260245,0,25.204639144282194
1763550435.2960224,80.47218047260245,0,26.272692536565504
1763550435.334869,80.47218047260245,0,25.74234966305375
1763550435.3777547,80.47218047260245,0,23.317752229313527
1763550435.422227,80.47218047260245,0,22.48594864096928
1763550435.451305,80.47218047260245,0,34.390252701661176
1763550435.4911046,80.47218047260245,0,25.12582368868761
1763550435.5311337,80.47218047260245,0,24.981857600628967
1763550435.565973,80.47218047260245,0,28.703141787623096
1763550435.6072311,80.47218047260245,0,24.237666788019578
1763550435.6461115,80.47218047260245,0,25.719934263778853
1763550435.687498,80.47218047260245,0,24.162407539691685
1763550435.7231684,80.47218047260245,0,28.034542683741947
1763550435.7633877,80.47218047260245,0,24.8636805539089
1763550435.8027341,80.47218047260245,0,25.41524925620035
1763550435.8434715,80.47218047260245,0,24.547473151318293
1763550435.8797073,80.47218047260245,0,27.597010211601223
1763550435.9185624,80.47218047260245,0,25.73666318954409
1763550435.9608488,80.47218047260245,0,23.64826738534748
1763550435.9951403,80.47218047260245,0,29.161740678166435
1763550436.0344617,80.47218047260245,0,25.431429853388792
1763550436.0753026,80.47218047260245,0,24.485280124227227
1763550436.114979,80.47218047260245,0,25.203881861611034
1763550436.150912,80.47218047260245,0,27.82955797072601
1763550436.189105,80.47218047260245,0,26.182816977021467
1763550436.2300436,80.47218047260245,0,24.42681513490848
1763550436.2696233,80.47218047260245,0,25.26552174882085
1763550436.3059657,80.47218047260245,0,27.516082686592622
1763550436.3454437,80.47218047260245,0,25.330523060942248
1763550436.3853483,80.47218047260245,0,25.059771048920968
1763550436.4210494,80.47218047260245,0,28.01039127560254
1763550436.4617085,80.47218047260245,0,24.59468619713024
1763550436.5008543,80.47218047260245,0,25.545584661579035
1763550436.5414865,80.47218047260245,0,24.610993756747877
1763550436.5778246,80.47218047260245,0,27.519332340417154
1763550436.6191106,80.47218047260245,0,24.22129055357287
1763550436.6589,80.47218047260245,0,25.132297515114836
1763550436.6996405,80.47218047260245,0,24.545605636770095
1763550436.734738,80.47218047260245,0,28.491977447184293
1763550436.7775776,80.47218047260245,0,23.342928061798066
1763550436.8159907,80.47218047260245,0,26.032821073015715
1763550436.848934,80.47218047260245,0,30.355233256618465
1763550436.8891747,80.47218047260245,0,24.85042243841168
1763550436.9296176,80.47218047260245,0,24.726192300890173
1763550436.9688485,80.47218047260245,0,25.490160806096775
1763550437.0064573,80.47218047260245,0,26.589477821519814
1763550437.0469315,80.47218047260245,0,24.707111763007994
1763550437.08635,80.47218047260245,0,25.36882534037367
1763550437.1251233,80.47218047260245,0,25.79094492304476
1763550437.162533,80.61871173108102,-70,26.730976113391286
1763550437.2024536,80.61871173108102,0,25.04974348867349
1763550437.242117,80.61871173108102,0,25.212214474633324
1763550437.2795234,80.61871173108102,0,26.733361377745485
1763550437.3171062,80.61871173108102,0,26.607863785731503
1763550437.3599298,80.61871173108102,0,23.35163544247418
1763550437.398261,80.61871173108102,0,26.088360607813502
1763550437.4351747,80.61871173108102,0,27.090262034399686
1763550437.4742846,80.61871173108102,0,25.56894397064113
1763550437.5131733,80.61871173108102,0,25.714415336795188
1763550437.5535953,80.61871173108102,0,24.739026317962512
1763550437.5917006,80.61871173108102,0,26.243103394337556
1763550437.6307678,80.61871173108102,0,25.596875381423168
1763550437.6700535,80.61871173108102,0,25.45458076418896
1763550437.706203,80.61871173108102,0,27.6628985239609
1763550437.7470136,80.61871173108102,0,24.50344682541537
1763550437.7867,80.61871173108102,0,25.197522483283972
1763550437.826677,80.61871173108102,0,25.01433717407381
1763550437.864568,80.61871173108102,0,26.391553301536565
1763550437.9020698,80.61871173108102,0,26.66537820895902
1763550437.942264,80.61871173108102,0,24.879166246507737
1763550437.983113,80.78460964000313,137,24.48042116813457
1763550438.0204892,80.78460964000313,0,26.755018594474603
1763550438.0570323,80.78460964000313,0,27.3649240244531
1763550438.0987709,81.00409503641623,37,23.9586893935932
1763550438.13692,81.00409503641623,0,26.212925522939333
1763550438.179886,81.0861808133158,-36,23.274147813975684
1763550438.2168272,81.0411757583894,-51,27.07015528391269
1763550438.2548287,81.03193152587974,-65,26.314724888637933
1763550438.293403,80.87466493166397,-71,25.924050632911392
1763550438.332136,80.68845386795779,-43,25.817774440162996
1763550438.3719962,80.68845386795779,-13,25.087650879858362
1763550438.4106529,80.5724593702545,21,25.868729107303654
1763550438.4511473,80.54391491436942,55,24.69474700611142
1763550438.4995074,80.59078891590056,47,20.678199736734424
1763550438.5308566,80.6850424127263,22,31.898758822097832
1763550438.5682573,80.6850424127263,-9,26.73745139287308
1763550438.602821,80.75366030942939,-42,28.93202088693601
1763550438.645104,80.73196288445072,-78,23.650267554568163
1763550438.6831815,80.60258508503564,-93,26.26216431134125
1763550438.7230654,80.37822965233022,-107,25.072803897540126
1763550438.7611547,80.09504293562307,-97,26.254109340377322
1763550438.8012881,79.81849358317322,-75,24.91685478696861
1763550438.8553202,79.5718474321631,-63,18.507521169145775
1763550438.9153438,79.34892589326348,-67,16.660128616086148
1763550438.977822,79.14204229447292,-80,16.005556127958847
1763550439.0341985,78.92788792112617,-96,17.737900702021484
1763550439.0922523,78.5784218480109,105,17.225421466559887
1763550439.1501598,78.5784218480109,0,17.268896007114567
1763550439.2065537,78.36679972555842,-176,17.732426342201723
1763550439.2651868,78.06621698088823,-195,17.05521602114466
1763550439.333674,77.7027177726087,-196,14.601275517308602
1763550439.3873878,77.29011160004437,-198,18.617190135468636
1763550439.438628,77.29011160004437,0,19.515924752346255
1763550439.4993796,76.74345999711993,-96,16.460451079427497
1763550439.556426,76.30314024074472,-88,17.529585823546622
1763550439.615613,75.95473805625201,-87,16.895620508523734
1763550439.6764796,75.70115715167239,-59,16.429373308316325
1763550439.733539,75.70115715167239,-16,17.52555729656325
1763550439.7912886,75.70115715167239,14,17.316164297598455
1763550439.8510358,75.59743000317125,26,16.737180663852065
1763550439.9080663,75.54354102049543,25,17.5344958048185
1763550439.9661074,75.54354102049543,17,17.2291716302035
1763550440.0263672,75.54354102049543,15,16.59480589361736
1763550440.0836523,75.54354102049543,10,17.45655530629997
1763550440.1402054,75.54354102049543,-5,17.682488691025753
1763550440.2006893,75.54354102049543,-16,16.533316514774054
1763550440.2554479,75.54354102049543,-19,18.261988731854714
1763550440.3161237,75.50603307528978,-21,16.481019124298115
1763550440.3708067,75.50603307528978,-19,18.287229079557196
1763550440.4307885,75.49694243250705,-21,16.67171737246703
1763550440.4901073,75.49455809333108,-30,16.858067290726325
1763550440.5487192,75.43238665965664,-39,17.061390520509608
1763550440.6079566,75.32484777897652,-39,16.881204217982773
1763550440.6656008,75.21326894477167,-42,17.34782051229025
1763550440.7268083,75.09949531218706,-37,16.337858314214152
1763550440.7855468,74.98857852130656,-35,17.024617745071378
1763550440.8409805,74.8812059057212,-37,18.03955166748385
1763550440.9009328,74.76526058309548,-49,16.679938598095905
1763550440.956755,74.62772083715967,-70,17.914041044696436
1763550441.0158284,74.44786711610655,-95,16.928079040408118
1763550441.073706,74.20591901142083,-125,17.2778592496169
1763550441.1336308,73.87705414727682,-167,16.687570371961822
1763550441.1912622,73.46019618562383,-191,17.351624166404658
1763550441.248033,72.97610724040257,-193,17.614688762525514
1763550441.306322,72.44277154035528,-195,17.155880596526533
1763550441.3647149,71.88069915728741,-194,17.12540983271884
1763550441.4228914,71.32043245666777,-189,17.18906602188435
1763550441.483332,70.77475422854769,-185,16.545186307227443
1763550441.5382948,70.24279396776859,-178,18.194099708932853
1763550441.5987785,69.71909322823994,-181,16.533381686881867
1763550441.6543982,69.19678550413241,-187,17.979235787831247
1763550441.717305,68.67798277872019,-181,15.896547280651886
1763550441.7728379,68.16204261127251,-179,18.007332926902567
1763550441.833077,67.64238201262336,-181,16.600520064434164
1763550441.889633,67.12023705549822,-184,17.68159417907113
1763550441.9489527,66.59456684288844,-192,16.857796266152206
1763550442.0073102,66.06674192635087,-185,17.135764741450103
1763550442.0656605,65.53363235902603,-187,17.13786523602695
1763550442.12672,65.0028082950763,-180,16.377474599964078
1763550442.1796758,65,-186,18.883649313637655
1763550442.239374,65,-191,16.750950509600944
1763550442.2998703,65,-192,16.52992827303539
1763550442.356481,65,-192,17.664466840462765
1763550442.416188,65,-187,16.748475615843212
1763550442.4717474,65,-187,17.998755541060707
1763550442.5322948,65,-188,16.515998960441653
1763550442.5908878,65,-189,17.066875002543163
1763550442.6588078,65,-187,14.723210367983375
1763550442.7075965,65,-188,20.49651330417573
1763550442.7623456,65,-187,18.265169791929768
1763550442.8284323,65,-189,15.131621859532158
1763550442.8829362,65,-186,18.347304970123268
1763550442.941109,65,-181,17.190193201472166
1763550442.9998481,65,-188,17.02441043958274
1763550443.0560987,65,-187,17.77759693471
1763550443.1154335,65,-188,16.853528778308178
1763550443.1727974,65,-188,17.432540045386155
1763550443.2315836,65,-192,17.010808421240473
1763550443.2950666,65,-190,15.752248682713217
1763550443.3497488,65,-190,18.287468280474723
1763550443.4065075,65,-190,17.61846233980081
1763550443.462697,65,-188,17.79690761893447
1763550443.5221324,65,-189,16.824998997151912
1763550443.5797546,65,-188,17.354424147133667
1763550443.6406517,65,-191,16.421140000234907
1763550443.7037702,65,-192,15.843226133006972
1763550443.757038,65,-191,18.7730125054829
1763550443.8156934,65,-193,17.04876878927558
1763550443.8734593,65,-200,17.311232912897047
1763550443.932673,65,-195,16.888001288452248
1763550443.992243,65,-196,16.7869524324108
1763550444.0483878,65,-199,17.811115640712053
1763550444.1083157,65,-196,16.686707299606933
1763550444.162764,65,-199,18.366024004588983
1763550444.22262,65,-197,16.706780214615183
1763550444.2802746,65,-197,17.34466402835155
1763550444.3508306,65,-197,14.173154058520003
1763550444.401209,65,-202,19.849713444674236
1763550444.456549,65,-204,18.070173019921416
1763550444.515229,65,-198,17.041564752439847
1763550444.574128,65,-201,16.97823834196891
1763550444.630041,65,-206,17.88493748827372
